,Customer_id,Interaction,City,State,County,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening
7266,S05848,1f6b603b-2962-4801-9cc4-c749678ac470,Randolph,AL,Bibb,1103,Suburban,America/Chicago,Maintenance engineer,0.0,59.0,Master's Degree,Student,8897.04,Married,Female,No,14.92575,10,1,0,,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,No,Electronic Check,57.41425,202.9697,4996.095,3,2,3,6,2,4,4,3
7267,V511273,6b39ac4d-8704-40b3-aeee-36114906f8e9,Point Comfort,TX,Calhoun,757,Urban,America/Chicago,Publishing rights manager,1.0,32.0,Bachelor's Degree,Full Time,39925.59,Married,Male,No,38.60844,13,0,0,,Month-to-month,No,No,None,Yes,No,No,No,No,Yes,No,No,No,Credit Card (automatic),68.72245,122.27600000000001,5864.53,4,4,4,2,3,4,6,4
7268,B899093,a59233bc-885e-4d46-8a9c-61252ea62ea0,Mountain City,NV,Elko,0,Rural,America/Los_Angeles,Illustrator,10.0,53.0,Bachelor's Degree,Student,73170.66,Divorced,Male,No,3.636272,13,0,0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,No,Yes,Credit Card (automatic),48.48324,113.9612,4482.71,3,2,5,3,3,5,4,3
7269,X310755,17e0d3e9-7cb8-47df-9d99-a83cb48ac038,Upland,NE,Franklin,389,Suburban,America/Chicago,Horticultural therapist,3.0,85.0,Regular High School Diploma,Student,28175.21,Married,Male,No,12.76106,13,1,0,Yes,Month-to-month,Yes,Yes,None,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Mailed Check,70.54943,163.127,6147.295,3,3,4,3,4,3,4,3
7270,C311055,6fc56929-6718-4efe-bf42-c2efb7fcb784,Mayhill,NM,Otero,518,Suburban,America/Denver,Pharmacologist,10.0,59.0,Bachelor's Degree,Full Time,89172.4,Never Married,Female,No,8.581358,12,1,0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,No,No,Bank Transfer(automatic),57.6549,149.9819,3382.4240000000004,3,3,3,5,5,2,4,3
7271,K501124,c7f53b99-979c-4c67-b726-cccbb22577c0,Sanderson,FL,Baker,5979,Urban,America/New_York,"Geologist, engineering",1.0,53.0,Nursery School to 8th Grade,Retired,33186.785,Separated,Male,No,10.94698,15,3,2,,Month-to-month,No,No,None,Yes,Yes,No,Yes,No,,No,Yes,No,Mailed Check,36.19603,169.3041,5597.695,3,3,3,5,2,3,4,3
7272,Z960003,23f9c0bb-9014-46d5-aa36-cbf67f2e7bfb,Oklahoma City,OK,Oklahoma,20604,Urban,America/Chicago,Armed forces technical officer,0.0,30.0,Regular High School Diploma,Part Time,146544.6,Widowed,Male,No,11.31942,9,0,0,No,Month-to-month,No,No,None,No,No,Yes,No,No,Yes,No,Yes,Yes,Credit Card (automatic),67.66242,129.2076,5926.76,2,2,2,4,3,3,2,3
7273,L412640,4ebeae91-3976-46fd-b6ca-978b7fe9e201,Fowler,CA,Fresno,7862,Suburban,America/Los_Angeles,Building control surveyor,0.0,27.0,"Some College, 1 or More Years, No Degree",Full Time,26580.0,Separated,Female,No,7.9695100000000005,15,1,1,No,Two Year,Yes,Yes,None,,Yes,No,Yes,Yes,,Yes,Yes,Yes,Bank Transfer(automatic),61.390240000000006,241.7009,5809.539000000001,4,4,3,4,4,4,5,4
7274,P692149,399147d9-d4fb-4ce3-b0c5-701875ed5acb,Corinth,KY,Grant,3681,Rural,America/New_York,Veterinary surgeon,2.0,53.0,Bachelor's Degree,Full Time,19274.89,Widowed,Female,No,12.43742,8,1,0,Yes,Month-to-month,Yes,No,None,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Electronic Check,36.19603,150.7131,5665.576999999999,4,5,4,2,4,4,4,3
7275,L245537,955a1496-7a0a-4ce6-8750-4fd3f883dfb5,Kernersville,NC,Forsyth,54413,Rural,America/New_York,Accommodation manager,1.0,53.0,Bachelor's Degree,Part Time,17228.39,Never Married,Female,No,12.99461,13,1,0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,63.23545,211.6556,6210.366,3,3,2,2,4,3,2,3
7276,V323321,b0a35e7c-df05-4c4e-b951-53ce702c10c4,Fertile,IA,Worth,356,Urban,America/Chicago,"Engineer, control and instrumentation",1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,37334.04,Widowed,Female,No,9.035407000000001,7,0,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,No,,No,Yes,No,Electronic Check,36.19603,182.2561,3382.4240000000004,5,5,5,4,3,4,4,5
7277,I530820,9899a8fa-0f40-4e56-a8c6-8af5f1fa627e,Mathis,TX,San Patricio,9725,Urban,America/Chicago,"Designer, jewellery",1.0,47.0,"Some College, 1 or More Years, No Degree",Part Time,54508.92,Widowed,Female,No,14.38009,11,1,1,,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic Check,36.19603,205.3403,6322.626,2,3,2,3,4,2,2,3
7278,K234062,b9a81e36-ed3d-4e02-9b42-6b44d2dd4ad3,Soudan,MN,St. Louis,412,Suburban,America/Chicago,Theatre manager,0.0,84.0,"Some College, 1 or More Years, No Degree",Part Time,73795.85,Divorced,Male,No,11.754539999999999,9,0,3,No,Month-to-month,No,Yes,None,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),67.31311,108.0913,5646.558000000001,5,6,5,2,5,3,3,3
7279,V283441,d9527b0d-1805-4547-9533-793c3f5c5c88,Oakdale,LA,Allen,10652,Rural,America/Chicago,Occupational hygienist,3.0,78.0,Regular High School Diploma,Full Time,32695.17,Married,Female,No,10.6211,11,2,0,No,Two Year,No,No,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,Credit Card (automatic),69.88786,161.6164,6442.924,3,2,4,3,4,4,4,3
7280,D664916,017f66f4-e536-4c61-80f9-3218a3bad187,Jackson,LA,East Feliciana,7114,Suburban,America/Chicago,Historic buildings inspector/conservation officer,1.0,53.0,Regular High School Diploma,Retired,40929.13,Never Married,Female,Yes,14.97795,5,0,0,Yes,Month-to-month,No,No,DSL,Yes,Yes,No,Yes,No,,Yes,Yes,No,Mailed Check,57.06138000000001,242.4378,5641.483,3,3,2,2,4,4,5,5
7281,G742125,099709de-337e-4e44-8021-ec74c6af4cce,Fulton,MO,Callaway,21734,Suburban,America/Chicago,"Embryologist, clinical",3.0,53.0,Regular High School Diploma,Full Time,23381.3,Widowed,Male,No,12.2245,13,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Mailed Check,57.07901,128.7963,4991.109,2,2,3,3,3,4,3,4
7282,G311984,618c07eb-8888-46a9-9da4-bbf91c07a188,San Francisco,CA,San Francisco,3064,Rural,America/Los_Angeles,Fitness centre manager,1.0,68.0,Regular High School Diploma,Retired,93688.1,Married,Female,No,12.472660000000001,9,2,0,Yes,Month-to-month,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,Electronic Check,68.33384000000001,124.2179,5570.802,4,3,4,3,5,3,3,2
7283,T110507,60335e58-a0d6-4905-96a8-4cce1f71341a,Carlisle,SC,Union,1136,Rural,America/New_York,Sales promotion account executive,1.0,86.0,GED or Alternative Credential,Retired,54539.52,Widowed,Male,No,11.47804,12,2,0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,No,Yes,No,No,No,No,Electronic Check,55.69275,124.7771,4711.063,3,2,3,3,5,4,3,3
7284,V645052,c9edd0a8-2b7f-4fb9-84b0-2a6e5ac6225e,Hornick,IA,Woodbury,719,Suburban,America/Chicago,Health physicist,1.0,53.0,Nursery School to 8th Grade,Full Time,33186.785,Separated,Female,No,11.18785,14,2,0,,Two Year,Yes,No,Fiber Optic,,No,Yes,No,No,,No,Yes,No,Mailed Check,65.50792,162.7538,5671.77,3,2,3,3,4,3,3,1
7285,I756693,e727b27a-a7cd-46cb-acfb-744092459080,Saint Joseph,MN,Stearns,10622,Rural,America/Chicago,Management consultant,2.0,61.0,Bachelor's Degree,Student,61840.28,Never Married,Female,No,10.01763,11,0,1,No,One year,No,No,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),53.53017,229.6118,4958.501,3,2,3,3,6,2,1,2
7286,X701131,23aad704-218b-4c2d-bf72-d2fd317f6fb6,Hartsburg,IL,Logan,561,Urban,America/Chicago,Jewellery designer,2.0,86.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Widowed,Female,No,11.766860000000001,9,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,46.21777,193.5335,4042.882,4,4,3,4,3,5,5,4
7287,D494080,6bc8b33f-92a0-4935-a193-4054f318896c,Rowlesburg,WV,Preston,1134,Suburban,America/New_York,Freight forwarder,3.0,19.0,Regular High School Diploma,Full Time,33186.785,Never Married,Male,No,9.34797,15,3,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Credit Card (automatic),65.93141999999999,194.7873,5985.295999999999,3,3,2,3,3,4,6,5
7288,L478332,48a655e8-42c3-472f-bb16-e4e3be402049,Turners Falls,MA,Franklin,5123,Rural,America/New_York,Chief Financial Officer,1.0,53.0,Regular High School Diploma,Full Time,18081.89,Divorced,Female,No,6.686788000000001,9,1,0,Yes,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Mailed Check,61.35337,129.8324,5255.179,4,4,3,3,4,3,4,3
7289,C230990,47df62b5-7d7a-4b64-8efb-eced26df4560,New York,NY,New York,27726,Rural,America/New_York,Merchant navy officer,3.0,53.0,Regular High School Diploma,Part Time,22690.69,Separated,Male,No,3.377567,13,0,1,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Electronic Check,66.2968,164.4738,3382.4240000000004,4,4,3,2,5,3,3,2
7290,Y689543,eb57c7bb-d3bb-44fd-bcb2-f53b9346a4ef,Gallipolis,OH,Gallia,14630,Suburban,America/New_York,Architect,0.0,53.0,Master's Degree,Full Time,33186.785,Married,Female,Yes,6.969395,17,2,0,,Month-to-month,No,No,DSL,,Yes,No,No,No,Yes,Yes,Yes,Yes,Credit Card (automatic),57.10479,231.1083,3382.4240000000004,5,5,4,3,4,4,5,3
7291,T538580,40be263c-fe17-44bf-8e00-30bc54642c9c,Kimberling City,MO,Stone,5105,Rural,America/Chicago,Energy engineer,3.0,23.0,"Some College, Less than 1 Year",Part Time,6218.74,Separated,Female,No,12.320110000000001,13,2,0,No,One year,Yes,Yes,None,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,61.9635,213.3838,5965.232,5,5,4,3,3,4,4,4
7292,B381427,58c6fc15-524d-40e8-8482-8bab1256e6e9,Poplar Bluff,MO,Butler,35118,Suburban,America/Chicago,Forensic scientist,1.0,67.0,"Some College, 1 or More Years, No Degree",Full Time,53431.85,Never Married,Female,No,34.51795,13,2,0,No,One year,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,52.53762,214.6119,4654.722,3,4,3,4,2,4,5,3
7293,L887292,0d2f960e-33fc-40a5-9ca4-b81de49fdfdf,Bainbridge,PA,Lancaster,2750,Rural,America/New_York,Financial adviser,1.0,68.0,Associate's Degree,Full Time,58086.96,Separated,Male,No,8.559811,11,1,0,No,Two Year,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,No,Mailed Check,48.171170000000004,144.097,4760.988,5,5,5,5,2,5,5,3
7294,P704448,020677c2-0230-4e0c-9db9-e0b90dd101cd,Trout Creek,NY,Delaware,84,Urban,America/New_York,Secretary/administrator,8.0,72.0,Master's Degree,Full Time,33186.785,Divorced,Male,No,10.99598,12,1,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Bank Transfer(automatic),69.81825,264.3704,6556.236999999999,3,3,3,2,5,2,3,4
7295,F963617,8032da5a-de97-4c04-80a1-80fc5392cdf9,South English,IA,Keokuk,707,Rural,America/Chicago,Dealer,1.0,68.0,"Some College, 1 or More Years, No Degree",Student,23743.51,Divorced,Female,No,9.435664,14,0,0,,Month-to-month,No,No,None,Yes,Yes,No,No,No,Yes,No,No,Yes,Electronic Check,66.19713,124.1271,5467.6759999999995,2,2,3,5,2,3,4,3
7296,E927955,475cdf7c-a63c-4c0b-9ffa-daab351817b0,Center Sandwich,NH,Carroll,979,Urban,America/New_York,"Designer, graphic",2.0,41.0,Bachelor's Degree,Part Time,43271.39,Married,Female,No,6.27308,11,1,0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank Transfer(automatic),59.53825,222.4425,5934.18,7,7,8,4,5,4,5,3
7297,H418550,93f7d55f-d711-4872-b6c8-ad41b0d6ce19,Pisgah,IA,Harrison,433,Urban,America/Chicago,Television/film/video producer,1.0,24.0,"Some College, 1 or More Years, No Degree",Full Time,34544.45,Married,Female,No,15.63166,16,1,0,No,Two Year,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),54.64119,256.8825,5920.524,4,4,4,4,3,3,4,2
7298,G956439,46e1ab4b-ac28-44d4-bb76-ab29b85c2ba4,Rimersburg,PA,Clarion,3122,Urban,America/New_York,Management consultant,3.0,63.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Divorced,Male,No,7.78113,10,2,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Electronic Check,54.01325,161.584,5203.678,2,3,4,4,2,3,4,3
7299,C914865,273b12df-a39b-4372-b03a-5c91a4eb4d04,Breese,IL,Clinton,6279,Rural,America/Chicago,"Radiographer, diagnostic",3.0,50.0,No Schooling Completed,Full Time,13827.11,Divorced,Male,No,8.171386,9,0,0,No,One year,Yes,Yes,None,Yes,No,Yes,Yes,Yes,,No,Yes,No,Electronic Check,36.19603,151.8473,5781.814,4,4,3,2,6,3,3,4
7300,B04330,b923a8f7-2d4d-4dd0-a65d-1ae23fc9dae4,Boaz,KY,Graves,1860,Rural,America/Chicago,Theatre manager,5.0,22.0,Bachelor's Degree,Part Time,47461.38,Divorced,Male,No,7.869116,8,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,No,Electronic Check,56.538140000000006,179.1975,5126.471,3,2,4,4,2,4,4,4
7301,J692528,0b5df1f6-9395-4b3a-9ad0-bc122987ce0c,Rochester,NH,Strafford,21519,Suburban,America/New_York,"Engineer, civil (consulting)",3.0,23.0,"Some College, 1 or More Years, No Degree",Full Time,36537.4,Separated,Female,No,6.5204949999999995,10,3,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Mailed Check,64.9277,179.7108,5835.311,7,6,5,4,4,6,3,4
7302,B392635,e27dc857-1e4b-4f67-8837-0438d1024801,North Zulch,TX,Madison,1819,Suburban,America/Chicago,Production manager,1.0,67.0,Regular High School Diploma,Full Time,106307.8,Separated,Male,No,6.819334,10,0,0,,One year,No,No,None,,Yes,No,No,No,Yes,No,Yes,Yes,Mailed Check,63.63211,159.2319,5471.963000000001,4,3,3,3,2,4,5,3
7303,E518596,d03bb234-22d6-4b8a-8a0e-ab8f39b83546,Bay,AR,Craighead,2465,Urban,America/Chicago,Electronics engineer,3.0,27.0,Regular High School Diploma,Full Time,80551.29,Widowed,Female,No,10.07108,13,1,0,No,Month-to-month,Yes,No,DSL,,No,No,Yes,No,No,No,No,No,Mailed Check,49.26265,114.5332,4707.305,2,3,3,3,3,3,3,4
7304,Q216774,510a702f-cfbc-4ef7-b9c3-1e4a61c211ee,Voorheesville,NY,Albany,6047,Rural,America/New_York,Ranger/warden,3.0,47.0,"Some College, 1 or More Years, No Degree",Part Time,25130.62,Widowed,Male,No,8.860417,8,3,1,,Two Year,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,No,Yes,Electronic Check,62.649680000000004,102.9807,5812.078,4,3,4,2,3,3,5,2
7305,J876458,01dc7ccf-e81e-4e1b-b24e-aaa0482c7baf,Huffman,TX,Harris,12424,Suburban,America/Chicago,Soil scientist,3.0,88.0,"Some College, 1 or More Years, No Degree",Full Time,20307.18,Never Married,Female,No,8.568989,14,1,1,,Month-to-month,Yes,No,DSL,,No,No,No,No,No,No,No,Yes,Electronic Check,57.86878000000001,92.42149,5118.486,2,4,3,5,3,4,4,3
7306,S939395,728c8d9d-8314-4462-afb0-cb62c36fca08,Buford,WY,Albany,12,Suburban,America/Denver,Learning mentor,1.0,41.0,"9th Grade to 12th Grade, No Diploma",Unemployed,33186.785,Separated,Female,No,11.76499,10,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,,No,Yes,Yes,Bank Transfer(automatic),48.39095,163.4167,4402.523,2,3,3,2,4,3,2,2
7307,E552099,be18a1da-07f7-4d47-bdde-2ced7276f048,Richmondville,NY,Schoharie,2388,Suburban,America/New_York,Mudlogger,6.0,31.0,Bachelor's Degree,Full Time,26624.15,Separated,Female,No,9.614473,15,0,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,,Yes,Yes,No,Credit Card (automatic),59.6238,274.7621,5755.571,3,4,4,4,4,2,2,4
7308,I900518,9bf0b59c-fc7b-4413-b782-4fca1ff1501a,Effingham,KS,Atchison,1148,Suburban,America/Chicago,"Psychotherapist, dance movement",1.0,76.0,"Some College, 1 or More Years, No Degree",Full Time,39070.38,Divorced,Male,No,10.70321,11,1,0,No,Month-to-month,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Mailed Check,61.30659,172.2664,5777.009,3,4,4,3,4,4,4,4
7309,Q127546,557f562d-3e74-409b-94e4-8d5299b20a55,Milan,IL,Rock Island,10621,Rural,America/Chicago,Occupational psychologist,1.0,57.0,Bachelor's Degree,Unemployed,12515.49,Divorced,Male,No,6.711827,9,2,2,,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Mailed Check,64.29382,208.0918,5837.414000000001,4,5,5,2,5,2,2,3
7310,W197728,9077104a-d9da-4884-a9b6-55f252ec5b11,Salt Lake City,UT,Salt Lake,25240,Suburban,America/Denver,Special effects artist,4.0,39.0,"9th Grade to 12th Grade, No Diploma",Unemployed,42914.32,Widowed,Female,No,11.99424,9,0,2,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Mailed Check,51.62495,201.4339,5335.121,4,4,4,3,3,4,4,4
7311,S341578,55cee73b-fe52-48e0-ba68-5957cfdd73a4,Adamstown,PA,Lancaster,1098,Suburban,America/New_York,Air traffic controller,0.0,39.0,"9th Grade to 12th Grade, No Diploma",Student,112803.7,Divorced,Female,No,6.439767,17,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,53.07792,171.3249,4723.705,6,5,5,4,2,3,3,5
7312,Q359434,9ae7e138-626f-45e4-9844-03ba31e6da0b,Montpelier,ND,Stutsman,479,Urban,America/Chicago,"Engineer, maintenance",1.0,65.0,Regular High School Diploma,Full Time,27669.81,Separated,Female,No,10.53859,12,0,1,No,Two Year,No,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Credit Card (automatic),68.57417,190.3749,6572.766,3,3,1,4,3,4,3,5
7313,W141887,fc5a711c-2135-4f12-8549-9742852f07ae,Gibson Island,MD,Anne Arundel,146,Rural,America/New_York,Field trials officer,2.0,55.0,"9th Grade to 12th Grade, No Diploma",Student,22011.62,Married,Male,No,12.5945,12,3,0,No,One year,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Mailed Check,63.73496,274.3663,6018.481,4,4,3,3,3,3,3,3
7314,E898891,2ea339d0-d43a-4193-a7fb-22eab82dc791,Swanville,MN,Morrison,1442,Suburban,America/Chicago,Television camera operator,3.0,77.0,Associate's Degree,Full Time,1737.57,Married,Female,No,10.05649,9,2,0,No,One year,Yes,No,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),59.665519999999994,229.6935,5511.495,2,4,3,5,3,4,3,4
7315,B368622,b3145e3c-8771-4bc8-b1aa-bdf47c24c16e,Paw Paw,WV,Hampshire,2696,Urban,America/New_York,Theme park manager,2.0,21.0,Master's Degree,Part Time,93786.55,Separated,Male,No,43.47378,10,1,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,,Yes,Yes,No,Credit Card (automatic),36.19603,283.3585,6113.785,4,4,4,2,4,2,4,2
7316,F159274,2021e4f8-d84b-4f9c-b5a4-4172482512fc,Mississippi State,MS,Oktibbeha,3015,Suburban,America/Chicago,Clinical molecular geneticist,1.0,33.0,Nursery School to 8th Grade,Full Time,83992.54,Widowed,Female,No,10.91242,13,0,0,,One year,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No,Electronic Check,49.92224,153.3796,4914.992,3,4,4,3,3,5,4,4
7317,Z329125,a33526e9-defd-42d2-90be-26f8ae873b9a,Danbury,NE,Red Willow,217,Rural,America/Chicago,Radio broadcast assistant,1.0,53.0,Nursery School to 8th Grade,Full Time,72202.98,Separated,Male,No,7.343141,12,1,0,No,Two Year,No,Yes,None,Yes,No,No,No,No,Yes,Yes,No,No,Electronic Check,45.8143,118.8939,4122.563,3,2,4,3,4,4,2,3
7318,C170328,05ef9c26-1385-465e-81ed-1b7799827991,Otterville,MO,Cooper,1408,Suburban,America/Chicago,Engineering geologist,1.0,73.0,"Some College, 1 or More Years, No Degree",Student,48830.79,Widowed,Female,No,7.307999000000001,13,2,0,No,Two Year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Bank Transfer(automatic),69.348,167.4865,5799.125,5,5,4,6,2,4,6,4
7319,K373462,98a5be08-6659-49be-917b-9f2dbfd8480b,Manchester Center,VT,Bennington,4022,Rural,America/New_York,Sales executive,1.0,53.0,Master's Degree,Unemployed,22892.91,Divorced,Male,No,7.78907,13,1,0,No,One year,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Yes,No,Mailed Check,66.31286,219.8924,6321.809,2,3,4,4,3,3,3,4
7320,C106934,011b60bb-df86-4f78-be29-4775e4108abf,Robinsonville,MS,Tunica,3074,Suburban,America/Chicago,"Engineer, site",2.0,53.0,Master's Degree,Part Time,42532.49,Divorced,Male,No,6.522239,12,0,2,,Two Year,No,Yes,None,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,71.27541,149.399,6370.865,3,3,3,4,4,2,3,2
7321,L241388,56cfaa13-dba6-4244-add5-1b3eabc8b445,Trenton,AL,Jackson,237,Urban,America/Chicago,Environmental manager,4.0,19.0,Bachelor's Degree,Retired,9566.65,Separated,Female,No,12.61408,5,2,0,No,Two Year,Yes,Yes,DSL,,No,Yes,No,Yes,No,Yes,Yes,No,Mailed Check,66.99455999999999,201.2218,6740.869000000001,5,5,4,2,4,3,3,3
7322,K182811,bcc9c624-8d9b-46e5-b0d6-d6c240818bdb,Warwick,RI,Kent,29007,Urban,America/New_York,Early years teacher,1.0,40.0,Doctorate Degree,Unemployed,45822.57,Separated,Prefer not to answer,No,11.3344,12,0,0,No,Month-to-month,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,No,Credit Card (automatic),59.90148000000001,168.9544,5217.193,5,4,5,2,6,5,5,4
7323,B19384,0b50633f-3cd5-40e1-96a5-270b4e4effbc,Titus,AL,Elmore,2084,Suburban,America/Chicago,Warehouse manager,2.0,72.0,Bachelor's Degree,Full Time,74964.31,Separated,Male,No,11.04021,7,2,0,No,Month-to-month,No,No,DSL,,No,No,Yes,No,No,No,Yes,Yes,Electronic Check,47.30434,151.4646,3382.4240000000004,5,5,6,4,5,4,3,3
7324,H906651,1a490d10-b597-4dc7-9de4-e46861fda146,Bruni,TX,Webb,353,Rural,America/Chicago,Music tutor,1.0,49.0,Regular High School Diploma,Unemployed,40675.75,Divorced,Male,No,11.967889999999999,10,0,1,No,One year,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,No,No,Mailed Check,52.09557,104.0462,4879.170999999999,1,1,2,3,3,2,2,2
7325,C81935,13e921a6-cdd0-4f4b-a32c-7d6f711cd5e8,San Bernardino,CA,San Bernardino,26563,Rural,America/Los_Angeles,Building surveyor,2.0,65.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Widowed,Male,No,9.75482,10,2,0,No,One year,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,No,No,Mailed Check,61.37365,116.1102,5626.566999999999,4,4,5,2,5,4,4,5
7326,J869887,f8601d36-e14c-4cb3-8868-83a085e6969a,Montfort,WI,Grant,1312,Urban,America/Chicago,Special effects artist,1.0,89.0,Bachelor's Degree,Student,13219.33,Widowed,Male,No,4.728168,10,1,0,,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,36.19603,264.5339,3382.4240000000004,3,4,3,4,3,3,2,3
7327,Y334471,fa23ae65-fe5d-446d-b34e-97cfd909a924,Flagstaff,AZ,Coconino,46041,Urban,America/Phoenix,Consulting civil engineer,3.0,53.0,Nursery School to 8th Grade,Part Time,24283.07,Never Married,Male,No,9.358636,12,1,0,,One year,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),36.19603,145.6217,4683.763,4,4,4,2,3,3,4,3
7328,X680606,f80e907e-086c-455f-9c9b-614951f4b2d2,Beverly,WA,Grant,687,Suburban,America/Los_Angeles,"Scientist, water quality",1.0,53.0,Bachelor's Degree,Full Time,24137.89,Married,Male,Yes,6.211938,6,2,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Bank Transfer(automatic),56.26118,229.9553,5302.003000000001,3,3,2,3,2,3,3,4
7329,Q768165,ecdec556-f50f-4c47-b8ff-4a37125c165b,Arnoldsville,GA,Oglethorpe,1277,Suburban,America/New_York,Psychiatrist,4.0,41.0,"Some College, 1 or More Years, No Degree",Full Time,12083.45,Widowed,Male,No,7.181491,15,1,0,No,Month-to-month,Yes,No,None,Yes,No,Yes,Yes,No,No,No,No,No,Bank Transfer(automatic),59.495169999999995,104.3991,5274.6140000000005,2,3,2,4,4,3,3,2
7330,U597597,6a1d57c3-0eff-4cee-b65b-dad8369dc2c4,Long Beach,CA,Los Angeles,139,Rural,America/Los_Angeles,Water quality scientist,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,22019.01,Married,Male,No,8.637945,13,1,0,No,One year,Yes,No,None,,Yes,Yes,No,Yes,Yes,Yes,No,No,Mailed Check,47.2887,165.1391,4423.214,4,3,4,4,1,4,4,2
